DateTime_UTC,site,DO_mgL,SpecCond_uScm,WaterPres_kPa,WaterTemp_C,WaterTemp2_C
2019-12-21T16:30:00Z,WB,12.86,77.4,105.807,4.36,NA
2019-12-21T16:45:00Z,WB,12.88,77.3,105.783,4.4,NA
2019-12-21T17:00:00Z,WB,12.87,77.5,105.747,4.44,NA
2019-12-21T17:15:00Z,WB,12.89,77.5,105.667,4.5,NA
2019-12-21T17:30:00Z,WB,12.91,77.8,105.669,4.58,NA
2019-12-21T17:45:00Z,WB,12.93,78.1,105.681,4.64,NA
2019-12-21T18:00:00Z,WB,12.92,78.2,105.636,4.7,NA
2019-12-21T18:15:00Z,WB,12.92,78.7,105.636,4.76,NA
2019-12-21T18:30:00Z,WB,12.9,78.7,105.591,4.78,NA
2019-12-21T18:45:00Z,WB,12.9,78.5,105.555,4.8,NA
2019-12-21T19:00:00Z,WB,12.91,78.6,105.555,4.82,NA
2019-12-21T19:15:00Z,WB,12.92,79,105.531,4.86,NA
2019-12-21T19:30:00Z,WB,12.91,79.3,105.495,4.86,NA
2019-12-21T19:45:00Z,WB,12.9,79.5,105.436,4.86,NA
2019-12-21T20:00:00Z,WB,12.88,79.3,105.471,4.86,NA
2019-12-21T20:15:00Z,WB,12.87,79.4,105.46,4.86,NA
2019-12-21T20:30:00Z,WB,12.87,79.3,105.448,4.84,NA
2019-12-21T20:45:00Z,WB,12.83,79.4,105.448,4.82,NA
2019-12-21T21:00:00Z,WB,12.8,79.5,105.448,4.8,NA
2019-12-21T21:15:00Z,WB,12.78,79.5,105.448,4.78,NA
2019-12-21T21:30:00Z,WB,12.74,79.4,105.433,4.74,NA
2019-12-21T21:45:00Z,WB,12.69,79.4,105.457,4.72,NA
2019-12-21T22:00:00Z,WB,12.66,79.4,105.433,4.7,NA
2019-12-21T22:15:00Z,WB,12.62,79.4,105.433,4.68,NA
2019-12-21T22:30:00Z,WB,12.6,79.4,105.433,4.66,NA
2019-12-21T22:45:00Z,WB,12.57,79.4,105.418,4.66,NA
2019-12-21T23:00:00Z,WB,12.59,79.4,105.454,4.64,NA
2019-12-21T23:15:00Z,WB,12.59,79.4,105.442,4.62,NA
2019-12-21T23:30:00Z,WB,12.6,79.4,105.418,4.62,NA
2019-12-21T23:45:00Z,WB,12.62,79.3,105.43,4.6,NA
2019-12-22T00:00:00Z,WB,12.62,79.1,105.478,4.6,NA
2019-12-22T00:15:00Z,WB,12.65,79.2,105.478,4.58,NA
2019-12-22T00:30:00Z,WB,12.67,79.1,105.466,4.58,NA
2019-12-22T00:45:00Z,WB,12.7,79.2,105.43,4.56,NA
2019-12-22T01:00:00Z,WB,12.7,79.1,105.454,4.56,NA
2019-12-22T01:15:00Z,WB,12.71,79.1,105.478,4.56,NA
2019-12-22T01:30:00Z,WB,12.71,79.1,105.478,4.56,NA
2019-12-22T01:45:00Z,WB,12.72,79.1,105.466,4.56,NA
2019-12-22T02:00:00Z,WB,12.74,79.1,105.466,4.58,NA
2019-12-22T02:15:00Z,WB,12.74,79.1,105.502,4.56,NA
2019-12-22T02:30:00Z,WB,12.75,79.1,105.49,4.56,NA
2019-12-22T02:45:00Z,WB,12.75,79.1,105.454,4.56,NA
2019-12-22T03:00:00Z,WB,12.75,79.1,105.49,4.56,NA
2019-12-22T03:15:00Z,WB,12.77,79.2,105.466,4.56,NA
2019-12-22T03:30:00Z,WB,12.79,79.2,105.442,4.56,NA
2019-12-22T03:45:00Z,WB,12.79,79.3,105.442,4.56,NA
2019-12-22T04:00:00Z,WB,12.81,79.2,105.43,4.56,NA
2019-12-22T04:15:00Z,WB,12.81,79.2,105.43,4.56,NA
2019-12-22T04:30:00Z,WB,12.8,79.2,105.404,4.56,NA
2019-12-22T04:45:00Z,WB,12.81,79.3,105.38,4.54,NA
2019-12-22T05:00:00Z,WB,12.83,79.2,105.356,4.54,NA
2019-12-22T05:15:00Z,WB,12.8,79.4,105.344,4.54,NA
2019-12-22T05:30:00Z,WB,12.79,79.4,105.344,4.52,NA
2019-12-22T05:45:00Z,WB,12.78,79.2,105.344,4.5,NA
2019-12-22T06:00:00Z,WB,12.77,79.3,105.332,4.5,NA
2019-12-22T06:15:00Z,WB,12.76,79.3,105.296,4.48,NA
2019-12-22T06:30:00Z,WB,12.73,79.4,105.284,4.46,NA
2019-12-22T06:45:00Z,WB,12.73,79.2,105.246,4.44,NA
2019-12-22T07:00:00Z,WB,12.71,79.2,105.246,4.42,NA
2019-12-22T07:15:00Z,WB,12.69,79.3,105.246,4.4,NA
2019-12-22T07:30:00Z,WB,12.67,79.3,105.258,4.4,NA
2019-12-22T07:45:00Z,WB,12.66,79.2,105.246,4.38,NA
2019-12-22T08:00:00Z,WB,12.65,79.2,105.27,4.36,NA
2019-12-22T08:15:00Z,WB,12.62,79.2,105.231,4.34,NA
2019-12-22T08:30:00Z,WB,12.61,79.1,105.231,4.32,NA
2019-12-22T08:45:00Z,WB,12.6,79.1,105.219,4.28,NA
2019-12-22T09:00:00Z,WB,12.59,79,105.196,4.26,NA
2019-12-22T09:15:00Z,WB,12.57,79,105.172,4.24,NA
2019-12-22T09:30:00Z,WB,12.57,79,105.181,4.22,NA
2019-12-22T09:45:00Z,WB,12.56,78.9,105.169,4.2,NA
2019-12-22T10:00:00Z,WB,12.54,78.9,105.181,4.18,NA
2019-12-22T10:15:00Z,WB,12.54,78.8,105.193,4.16,NA
2019-12-22T10:30:00Z,WB,12.54,78.9,105.178,4.14,NA
2019-12-22T10:45:00Z,WB,12.52,78.8,105.178,4.12,NA
2019-12-22T11:00:00Z,WB,12.52,78.8,105.214,4.1,NA
2019-12-22T11:15:00Z,WB,12.51,78.7,105.214,4.08,NA
2019-12-22T11:30:00Z,WB,12.52,78.6,105.226,4.06,NA
2019-12-22T11:45:00Z,WB,12.5,78.6,105.235,4.04,NA
2019-12-22T12:00:00Z,WB,12.5,78.6,105.235,4,NA
2019-12-22T12:15:00Z,WB,12.5,78.7,105.211,3.98,NA
2019-12-22T12:30:00Z,WB,12.48,78.6,105.211,3.96,NA
2019-12-22T12:45:00Z,WB,12.48,78.5,105.2,3.94,NA
2019-12-22T13:00:00Z,WB,12.5,78.5,105.161,3.92,NA
2019-12-22T13:15:00Z,WB,12.52,78.4,105.149,3.9,NA
2019-12-22T13:30:00Z,WB,12.57,78.4,105.149,3.9,NA
2019-12-22T13:45:00Z,WB,12.62,78.4,105.185,3.88,NA
2019-12-22T14:00:00Z,WB,12.68,78.3,105.197,3.9,NA
2019-12-22T14:15:00Z,WB,12.73,78.3,105.233,3.9,NA
2019-12-22T14:30:00Z,WB,12.8,78.4,105.245,3.92,NA
2019-12-22T14:45:00Z,WB,12.86,78.3,105.271,3.94,NA
2019-12-22T15:00:00Z,WB,12.89,78.5,105.271,3.96,NA
2019-12-22T15:15:00Z,WB,12.9,78.5,105.283,3.98,NA
2019-12-22T15:30:00Z,WB,12.91,78.6,105.235,4,NA
2019-12-22T15:45:00Z,WB,12.95,78.7,105.235,4.02,NA
2019-12-22T16:00:00Z,WB,12.98,78.9,105.226,4.06,NA
2019-12-22T16:15:00Z,WB,12.99,78.9,105.19,4.12,NA
2019-12-22T16:30:00Z,WB,13.01,79,105.145,4.16,NA
2019-12-22T16:45:00Z,WB,13.01,79.2,105.133,4.18,NA
2019-12-22T17:00:00Z,WB,13.02,79.3,105.109,4.22,NA
2019-12-22T17:15:00Z,WB,13.01,79.5,105.064,4.26,NA
2019-12-22T17:30:00Z,WB,13.01,79.5,105.04,4.28,NA
2019-12-22T17:45:00Z,WB,13.02,79.6,105.016,4.32,NA
2019-12-22T18:00:00Z,WB,13.02,79.5,104.981,4.34,NA
2019-12-22T18:15:00Z,WB,13.03,79.7,104.947,4.38,NA
2019-12-22T18:30:00Z,WB,13.03,80,104.936,4.4,NA
2019-12-22T18:45:00Z,WB,13.03,80.1,104.912,4.42,NA
2019-12-22T19:00:00Z,WB,13.01,80.1,104.864,4.42,NA
2019-12-22T19:15:00Z,WB,12.99,80.2,104.864,4.42,NA
2019-12-22T19:30:00Z,WB,12.98,80.3,104.876,4.42,NA
2019-12-22T19:45:00Z,WB,12.97,80.3,104.852,4.4,NA
2019-12-22T20:00:00Z,WB,12.92,80.4,104.84,4.38,NA
2019-12-22T20:15:00Z,WB,12.88,80.3,104.864,4.38,NA
2019-12-22T20:30:00Z,WB,12.86,80.3,104.852,4.36,NA
2019-12-22T20:45:00Z,WB,12.82,80.3,104.852,4.34,NA
2019-12-22T21:00:00Z,WB,12.78,80.4,104.861,4.34,NA
2019-12-22T21:15:00Z,WB,12.72,80.4,104.897,4.32,NA
2019-12-22T21:30:00Z,WB,12.68,80.5,104.885,4.3,NA
2019-12-22T21:45:00Z,WB,12.64,80.5,104.885,4.28,NA
2019-12-22T22:00:00Z,WB,12.61,80.5,104.837,4.28,NA
2019-12-22T22:15:00Z,WB,12.57,80.6,104.814,4.26,NA
2019-12-22T22:30:00Z,WB,12.55,80.6,104.79,4.24,NA
2019-12-22T22:45:00Z,WB,12.55,80.7,104.763,4.24,NA
2019-12-22T23:00:00Z,WB,12.54,80.6,104.787,4.24,NA
2019-12-22T23:15:00Z,WB,12.56,80.7,104.775,4.24,NA
2019-12-22T23:30:00Z,WB,12.58,80.7,104.775,4.24,NA
2019-12-22T23:45:00Z,WB,12.59,80.8,104.787,4.24,NA
2019-12-23T00:00:00Z,WB,12.63,80.9,104.79,4.24,NA
2019-12-23T00:15:00Z,WB,12.65,81,104.79,4.26,NA
2019-12-23T00:30:00Z,WB,12.67,81,104.778,4.26,NA
2019-12-23T00:45:00Z,WB,12.7,81.1,104.754,4.28,NA
2019-12-23T01:00:00Z,WB,12.68,81.1,104.778,4.28,NA
2019-12-23T01:15:00Z,WB,12.7,81.1,104.766,4.3,NA
2019-12-23T01:30:00Z,WB,12.72,81.1,104.766,4.32,NA
2019-12-23T01:45:00Z,WB,12.72,81.1,104.742,4.32,NA
2019-12-23T02:00:00Z,WB,12.72,81.3,104.742,4.34,NA
2019-12-23T02:15:00Z,WB,12.75,81.4,104.745,4.36,NA
2019-12-23T02:30:00Z,WB,12.75,81.4,104.721,4.38,NA
2019-12-23T02:45:00Z,WB,12.76,81.5,104.685,4.4,NA
2019-12-23T03:00:00Z,WB,12.77,81.7,104.673,4.42,NA
2019-12-23T03:15:00Z,WB,12.77,81.6,104.649,4.44,NA
2019-12-23T03:30:00Z,WB,12.77,81.7,104.661,4.46,NA
2019-12-23T03:45:00Z,WB,12.77,81.7,104.64,4.46,NA
2019-12-23T04:00:00Z,WB,12.8,81.9,104.628,4.48,NA
2019-12-23T04:15:00Z,WB,12.78,82,104.592,4.5,NA
2019-12-23T04:30:00Z,WB,12.77,82,104.58,4.5,NA
2019-12-23T04:45:00Z,WB,12.79,82,104.556,4.52,NA
2019-12-23T05:00:00Z,WB,12.77,82,104.532,4.54,NA
2019-12-23T05:15:00Z,WB,12.77,82.1,104.52,4.54,NA
2019-12-23T05:30:00Z,WB,12.75,82.3,104.499,4.56,NA
2019-12-23T05:45:00Z,WB,12.75,82.2,104.475,4.58,NA
2019-12-23T06:00:00Z,WB,12.75,82.3,104.463,4.58,NA
2019-12-23T06:15:00Z,WB,12.74,82.3,104.463,4.6,NA
2019-12-23T06:30:00Z,WB,12.73,82.3,104.463,4.6,NA
2019-12-23T06:45:00Z,WB,12.71,82.4,104.439,4.62,NA
2019-12-23T07:00:00Z,WB,12.69,82.5,104.439,4.62,NA
2019-12-23T07:15:00Z,WB,12.7,82.5,104.427,4.64,NA
2019-12-23T07:30:00Z,WB,12.67,82.5,104.427,4.64,NA
2019-12-23T07:45:00Z,WB,12.66,82.6,104.439,4.64,NA
2019-12-23T08:00:00Z,WB,12.64,82.6,104.439,4.64,NA
2019-12-23T08:15:00Z,WB,12.62,82.6,104.439,4.66,NA
2019-12-23T08:30:00Z,WB,12.62,82.6,104.442,4.66,NA
2019-12-23T08:45:00Z,WB,12.61,82.7,104.418,4.66,NA
2019-12-23T09:00:00Z,WB,12.57,82.6,104.394,4.68,NA
2019-12-23T09:15:00Z,WB,12.57,82.6,104.358,4.68,NA
2019-12-23T09:30:00Z,WB,12.55,82.6,104.358,4.7,NA
2019-12-23T09:45:00Z,WB,12.53,82.6,104.335,4.7,NA
2019-12-23T10:00:00Z,WB,12.53,82.6,104.346,4.7,NA
2019-12-23T10:15:00Z,WB,12.52,82.8,104.346,4.72,NA
2019-12-23T10:30:00Z,WB,12.5,82.8,104.335,4.72,NA
2019-12-23T10:45:00Z,WB,12.48,82.9,104.358,4.72,NA
2019-12-23T11:00:00Z,WB,12.47,83,104.37,4.74,NA
2019-12-23T11:15:00Z,WB,12.46,82.9,104.358,4.74,NA
2019-12-23T11:30:00Z,WB,12.44,83,104.37,4.76,NA
2019-12-23T11:45:00Z,WB,12.43,82.9,104.335,4.76,NA
2019-12-23T12:00:00Z,WB,12.41,83.1,104.361,4.78,NA
2019-12-23T12:15:00Z,WB,12.42,83.1,104.349,4.78,NA
2019-12-23T12:30:00Z,WB,12.39,83.1,104.349,4.8,NA
2019-12-23T12:45:00Z,WB,12.38,83.1,104.337,4.8,NA
2019-12-23T13:00:00Z,WB,12.37,83.1,104.325,4.82,NA
2019-12-23T13:15:00Z,WB,12.37,83.1,104.313,4.84,NA
2019-12-23T13:30:00Z,WB,12.37,83.1,104.289,4.84,NA
2019-12-23T13:45:00Z,WB,12.39,83.2,104.301,4.86,NA
2019-12-23T14:00:00Z,WB,12.4,83.2,104.304,4.88,NA
2019-12-23T14:15:00Z,WB,12.43,83.2,104.316,4.9,NA
2019-12-23T14:30:00Z,WB,12.44,83.2,104.328,4.92,NA
2019-12-23T14:45:00Z,WB,12.46,83.2,104.352,4.94,NA
2019-12-23T15:00:00Z,WB,12.47,83.2,104.352,4.96,NA
2019-12-23T15:15:00Z,WB,12.48,83.2,104.366,4.98,NA
2019-12-23T15:30:00Z,WB,12.51,83.2,104.378,5,NA
2019-12-23T15:45:00Z,WB,12.51,83.2,104.354,5.04,NA
2019-12-23T16:00:00Z,WB,12.52,83.2,104.307,5.06,NA
2019-12-23T16:15:00Z,WB,12.52,83.4,104.309,5.08,NA
2019-12-23T16:30:00Z,WB,12.53,83.4,104.285,5.1,NA
2019-12-23T16:45:00Z,WB,12.52,83.4,104.261,5.12,NA
2019-12-23T17:00:00Z,WB,12.52,83.5,104.25,5.14,NA
2019-12-23T17:15:00Z,WB,12.51,83.4,104.202,5.16,NA
2019-12-23T17:30:00Z,WB,12.54,83.4,104.181,5.2,NA
2019-12-23T17:45:00Z,WB,12.56,83.5,104.181,5.22,NA
2019-12-23T18:00:00Z,WB,12.57,83.7,104.169,5.24,NA
2019-12-23T18:15:00Z,WB,12.6,83.7,104.145,5.26,NA
2019-12-23T18:30:00Z,WB,12.59,83.8,104.135,5.28,NA
2019-12-23T18:45:00Z,WB,12.57,84,104.1,5.3,NA
2019-12-23T19:00:00Z,WB,12.53,84,104.088,5.32,NA
2019-12-23T19:15:00Z,WB,12.5,84.1,104.088,5.34,NA
2019-12-23T19:30:00Z,WB,12.46,84.1,104.088,5.34,NA
2019-12-23T19:45:00Z,WB,12.45,84.2,104.088,5.36,NA
2019-12-23T20:00:00Z,WB,12.39,84.2,104.088,5.38,NA
2019-12-23T20:15:00Z,WB,12.34,84.4,104.064,5.38,NA
2019-12-23T20:30:00Z,WB,12.31,84.4,104.066,5.4,NA
2019-12-23T20:45:00Z,WB,12.28,84.5,104.042,5.4,NA
2019-12-23T21:00:00Z,WB,12.26,84.3,104.031,5.42,NA
2019-12-23T21:15:00Z,WB,12.23,84.5,104.019,5.42,NA
2019-12-23T21:30:00Z,WB,12.2,84.7,103.995,5.44,NA
2019-12-23T21:45:00Z,WB,12.15,84.7,103.995,5.44,NA
2019-12-23T22:00:00Z,WB,12.11,84.7,103.983,5.46,NA
2019-12-23T22:15:00Z,WB,12.07,84.9,103.995,5.46,NA
2019-12-23T22:30:00Z,WB,12.04,84.9,103.983,5.48,NA
2019-12-23T22:45:00Z,WB,12.02,84.9,104.009,5.5,NA
2019-12-23T23:00:00Z,WB,12.01,84.9,104.009,5.52,NA
2019-12-23T23:15:00Z,WB,12,85,103.997,5.52,NA
2019-12-23T23:30:00Z,WB,12,85,103.985,5.54,NA
2019-12-23T23:45:00Z,WB,12,85,103.985,5.54,NA
2019-12-24T00:00:00Z,WB,12,85.1,103.985,5.56,NA
2019-12-24T00:15:00Z,WB,12.01,85,103.973,5.58,NA
2019-12-24T00:30:00Z,WB,12.02,85.1,103.988,5.6,NA
2019-12-24T00:45:00Z,WB,12.03,85.2,103.976,5.62,NA
2019-12-24T01:00:00Z,WB,12.05,85.2,103.988,5.62,NA
2019-12-24T01:15:00Z,WB,12.04,85.3,103.988,5.64,NA
2019-12-24T01:30:00Z,WB,12.04,85.4,103.964,5.68,NA
2019-12-24T01:45:00Z,WB,12.04,85.3,103.952,5.7,NA
2019-12-24T02:00:00Z,WB,12.06,85.4,103.943,5.72,NA
2019-12-24T02:15:00Z,WB,12.06,85.5,103.943,5.72,NA
2019-12-24T02:30:00Z,WB,12.07,85.5,103.931,5.74,NA
2019-12-24T02:45:00Z,WB,12.07,85.7,103.943,5.76,NA
2019-12-24T03:00:00Z,WB,12.06,85.6,103.931,5.76,NA
2019-12-24T03:15:00Z,WB,12.08,85.7,103.907,5.78,NA
2019-12-24T03:30:00Z,WB,12.08,85.8,103.895,5.8,NA
2019-12-24T03:45:00Z,WB,12.07,85.8,103.91,5.8,NA
2019-12-24T04:00:00Z,WB,12.05,85.9,103.91,5.8,NA
2019-12-24T04:15:00Z,WB,12.06,85.8,103.886,5.82,NA
2019-12-24T04:30:00Z,WB,12.06,86,103.862,5.84,NA
2019-12-24T04:45:00Z,WB,12.04,86.1,103.886,5.86,NA
2019-12-24T05:00:00Z,WB,12.05,86.3,103.898,5.88,NA
2019-12-24T05:15:00Z,WB,12.03,86.3,103.898,5.9,NA
2019-12-24T05:30:00Z,WB,12.01,86.4,103.912,5.9,NA
2019-12-24T05:45:00Z,WB,11.98,86.5,103.924,5.92,NA
2019-12-24T06:00:00Z,WB,11.98,86.4,103.912,5.92,NA
2019-12-24T06:15:00Z,WB,11.97,86.5,103.96,5.94,NA
2019-12-24T06:30:00Z,WB,11.95,86.6,103.972,5.94,NA
2019-12-24T06:45:00Z,WB,11.93,86.7,104.02,5.94,NA
2019-12-24T07:00:00Z,WB,11.9,86.7,104.032,5.96,NA
2019-12-24T07:15:00Z,WB,11.89,86.8,104.02,5.98,NA
2019-12-24T07:30:00Z,WB,11.87,86.9,104.032,5.98,NA
2019-12-24T07:45:00Z,WB,11.86,86.9,104.032,5.98,NA
2019-12-24T08:00:00Z,WB,11.84,87,104.032,5.98,NA
2019-12-24T08:15:00Z,WB,11.81,87,104.032,5.98,NA
2019-12-24T08:30:00Z,WB,11.8,87.1,104.008,6,NA
2019-12-24T08:45:00Z,WB,11.77,87,104.022,6,NA
2019-12-24T09:00:00Z,WB,11.76,87.1,104.022,6,NA
2019-12-24T09:15:00Z,WB,11.74,87.1,104.01,6.02,NA
2019-12-24T09:30:00Z,WB,11.72,87.2,103.998,6.02,NA
2019-12-24T09:45:00Z,WB,11.71,87.3,104.01,6.02,NA
2019-12-24T10:00:00Z,WB,11.69,87.4,104.022,6.04,NA
2019-12-24T10:15:00Z,WB,11.67,87.4,103.998,6.04,NA
2019-12-24T10:30:00Z,WB,11.67,87.4,104.022,6.04,NA
2019-12-24T10:45:00Z,WB,11.63,87.4,104.022,6.04,NA
2019-12-24T11:00:00Z,WB,11.63,87.5,104.034,6.06,NA
2019-12-24T11:15:00Z,WB,11.6,87.7,104.034,6.06,NA
2019-12-24T11:30:00Z,WB,11.6,87.8,104.058,6.06,NA
2019-12-24T11:45:00Z,WB,11.58,87.8,104.07,6.06,NA
2019-12-24T12:00:00Z,WB,11.56,87.9,104.082,6.06,NA
2019-12-24T12:15:00Z,WB,11.56,87.9,104.106,6.04,NA
2019-12-24T12:30:00Z,WB,11.55,88,104.094,6.04,NA
2019-12-24T12:45:00Z,WB,11.55,88,104.118,6.04,NA
2019-12-24T13:00:00Z,WB,11.55,88,104.106,6.04,NA
2019-12-24T13:15:00Z,WB,11.57,88,104.106,6.04,NA
2019-12-24T13:30:00Z,WB,11.61,88,104.118,6.06,NA
2019-12-24T13:45:00Z,WB,11.65,88.1,104.118,6.06,NA
2019-12-24T14:00:00Z,WB,11.69,88.4,104.13,6.08,NA
2019-12-24T14:15:00Z,WB,11.73,88.3,104.13,6.1,NA
2019-12-24T14:30:00Z,WB,11.74,88.5,104.156,6.1,NA
2019-12-24T14:45:00Z,WB,11.77,88.6,104.144,6.14,NA
2019-12-24T15:00:00Z,WB,11.8,88.6,104.156,6.16,NA
2019-12-24T15:15:00Z,WB,11.86,88.7,104.156,6.2,NA
2019-12-24T15:30:00Z,WB,11.91,89,104.135,6.24,NA
2019-12-24T15:45:00Z,WB,11.93,89.2,104.099,6.3,NA
2019-12-24T16:00:00Z,WB,11.96,89.4,104.09,6.38,NA
2019-12-24T16:15:00Z,WB,12.02,89.7,104.081,6.48,NA
2019-12-24T16:30:00Z,WB,12.07,90.1,104.047,6.58,NA
2019-12-24T16:45:00Z,WB,12.1,90.4,104.026,6.7,NA
2019-12-24T17:00:00Z,WB,12.14,90.7,104.005,6.8,NA
2019-12-24T17:15:00Z,WB,12.16,91.1,104.01,6.92,NA
2019-12-24T17:30:00Z,WB,12.17,91.6,104.001,7.04,NA
2019-12-24T17:45:00Z,WB,12.17,92.1,103.968,7.14,NA
2019-12-24T18:00:00Z,WB,12.21,92.5,103.944,7.22,NA
2019-12-24T18:15:00Z,WB,12.19,93.1,103.946,7.28,NA
2019-12-24T18:30:00Z,WB,12.19,93.2,103.913,7.34,NA
2019-12-24T18:45:00Z,WB,12.17,93.5,103.916,7.42,NA
2019-12-24T19:00:00Z,WB,12.16,94,103.928,7.48,NA
2019-12-24T19:15:00Z,WB,12.16,93.9,103.928,7.46,NA
2019-12-24T19:30:00Z,WB,12.14,94.4,103.901,7.42,NA
2019-12-24T19:45:00Z,WB,12.11,94.5,103.901,7.36,NA
2019-12-24T20:00:00Z,WB,12.09,94.6,103.887,7.3,NA
2019-12-24T20:15:00Z,WB,12.06,94.7,103.899,7.3,NA
2019-12-24T20:30:00Z,WB,12.05,94.8,103.899,7.3,NA
2019-12-24T20:45:00Z,WB,12.01,94.7,103.91,7.28,NA
2019-12-24T21:00:00Z,WB,11.97,94.8,103.91,7.28,NA
2019-12-24T21:15:00Z,WB,11.94,95,103.922,7.3,NA
2019-12-24T21:30:00Z,WB,11.9,95.1,103.937,7.32,NA
2019-12-24T21:45:00Z,WB,11.89,95.3,103.922,7.3,NA
2019-12-24T22:00:00Z,WB,11.89,95.2,103.946,7.3,NA
2019-12-24T22:15:00Z,WB,11.84,95.2,103.97,7.28,NA
2019-12-24T22:30:00Z,WB,11.83,95.2,104.018,7.26,NA
2019-12-24T22:45:00Z,WB,11.83,95.4,104.006,7.24,NA
2019-12-24T23:00:00Z,WB,11.79,95.5,104.054,7.22,NA
2019-12-24T23:15:00Z,WB,11.8,95.4,104.039,7.2,NA
2019-12-24T23:30:00Z,WB,11.81,95.4,104.039,7.18,NA
2019-12-24T23:45:00Z,WB,11.83,95.4,104.063,7.18,NA
2019-12-25T00:00:00Z,WB,11.84,95.4,104.087,7.16,NA
2019-12-25T00:15:00Z,WB,11.86,95.3,104.099,7.16,NA
2019-12-25T00:30:00Z,WB,11.87,95.3,104.135,7.14,NA
2019-12-25T00:45:00Z,WB,11.88,95.2,104.171,7.14,NA
2019-12-25T01:00:00Z,WB,11.9,95.2,104.218,7.12,NA
2019-12-25T01:15:00Z,WB,11.87,95.2,104.228,7.12,NA
2019-12-25T01:30:00Z,WB,11.89,95.2,104.24,7.1,NA
2019-12-25T01:45:00Z,WB,11.89,95.1,104.252,7.1,NA
2019-12-25T02:00:00Z,WB,11.9,95.2,104.264,7.08,NA
2019-12-25T02:15:00Z,WB,11.91,95,104.264,7.08,NA
2019-12-25T02:30:00Z,WB,11.89,95.1,104.287,7.08,NA
2019-12-25T02:45:00Z,WB,11.91,95,104.287,7.06,NA
2019-12-25T03:00:00Z,WB,11.89,95,104.335,7.06,NA
2019-12-25T03:15:00Z,WB,11.88,94.9,104.323,7.04,NA
2019-12-25T03:30:00Z,WB,11.89,94.9,104.323,7.04,NA
2019-12-25T03:45:00Z,WB,11.87,94.9,104.323,7.04,NA
2019-12-25T04:00:00Z,WB,11.86,94.8,104.323,7.02,NA
2019-12-25T04:15:00Z,WB,11.87,94.9,104.359,7.02,NA
2019-12-25T04:30:00Z,WB,11.84,94.9,104.368,7,NA
2019-12-25T04:45:00Z,WB,11.85,94.7,104.297,6.98,NA
2019-12-25T05:00:00Z,WB,11.83,94.6,104.321,6.98,NA
2019-12-25T05:15:00Z,WB,11.82,94.6,104.321,6.96,NA
2019-12-25T05:30:00Z,WB,11.79,94.5,104.321,6.94,NA
2019-12-25T05:45:00Z,WB,11.77,94.3,104.321,6.94,NA
2019-12-25T06:00:00Z,WB,11.75,94.3,104.321,6.92,NA
2019-12-25T06:15:00Z,WB,11.73,94.2,104.33,6.9,NA
2019-12-25T06:30:00Z,WB,11.73,94.2,104.342,6.88,NA
2019-12-25T06:45:00Z,WB,11.7,94.1,104.354,6.86,NA
2019-12-25T07:00:00Z,WB,11.69,94,104.378,6.84,NA
2019-12-25T07:15:00Z,WB,11.67,94,104.402,6.82,NA
2019-12-25T07:30:00Z,WB,11.66,93.9,104.375,6.8,NA
2019-12-25T07:45:00Z,WB,11.64,93.8,104.375,6.78,NA
2019-12-25T08:00:00Z,WB,11.62,93.7,104.339,6.76,NA
2019-12-25T08:15:00Z,WB,11.62,93.6,104.363,6.74,NA
2019-12-25T08:30:00Z,WB,11.6,93.5,104.325,6.7,NA
2019-12-25T08:45:00Z,WB,11.58,93.4,104.301,6.68,NA
2019-12-25T09:00:00Z,WB,11.57,93.3,104.313,6.66,NA
2019-12-25T09:15:00Z,WB,11.55,93.2,104.301,6.66,NA
2019-12-25T09:30:00Z,WB,11.49,93.1,104.277,6.64,NA
2019-12-25T09:45:00Z,WB,11.45,93,104.289,6.62,NA
2019-12-25T10:00:00Z,WB,11.38,92.8,104.274,6.58,NA
2019-12-25T10:15:00Z,WB,11.45,92.7,104.298,6.56,NA
2019-12-25T10:30:00Z,WB,11.4,92.5,104.322,6.54,NA
2019-12-25T10:45:00Z,WB,11.48,92.5,104.346,6.52,NA
2019-12-25T11:00:00Z,WB,11.46,92.5,104.355,6.48,NA
2019-12-25T11:15:00Z,WB,11.47,92.3,104.379,6.46,NA
2019-12-25T11:30:00Z,WB,11.47,92.2,104.403,6.44,NA
2019-12-25T11:45:00Z,WB,11.46,92.1,104.412,6.42,NA
2019-12-25T12:00:00Z,WB,11.45,92,104.424,6.38,NA
2019-12-25T12:15:00Z,WB,11.46,91.9,104.448,6.36,NA
2019-12-25T12:30:00Z,WB,11.45,91.7,104.484,6.32,NA
2019-12-25T12:45:00Z,WB,11.45,91.6,104.505,6.3,NA
2019-12-25T13:00:00Z,WB,11.45,91.5,104.505,6.26,NA
2019-12-25T13:15:00Z,WB,11.49,91.3,104.541,6.24,NA
2019-12-25T13:30:00Z,WB,11.52,91.3,104.553,6.22,NA
2019-12-25T13:45:00Z,WB,11.57,91.2,104.553,6.22,NA
2019-12-25T14:00:00Z,WB,11.63,91.2,104.55,6.2,NA
2019-12-25T14:15:00Z,WB,11.68,91.3,104.562,6.18,NA
2019-12-25T14:30:00Z,WB,11.71,91.1,104.538,6.18,NA
2019-12-25T14:45:00Z,WB,11.77,90.9,104.562,6.18,NA
2019-12-25T15:00:00Z,WB,11.81,90.9,104.562,6.2,NA
